osm_id,OCC_TYPE
434693576,residential
434693577,residential
434693578,residential
434693579,residential
434693582,residential
434693583,industrial
434693584,retail_food
434693586,residential
434693587,residential
434693588,office
434693589,residential
434693590,residential
434693593,office
434693597,residential
434693598,residential
434693599,retail_food
434735699,residential
434735700,residential
434735701,residential
434735702,residential
434735703,residential
434735704,education
434737322,residential
434737323,other
434737326,residential
434737328,residential
434743432,residential
434743434,residential
434743435,residential
434743437,residential
434743438,other
434743439,residential
434743613,residential
434759956,residential
434762256,retail_food
434777187,residential
434777189,hospitality
434777192,healthcare
434783419,office
434783420,residential
434783421,office
434789861,residential
434789862,residential
434789863,residential
434795517,residential
434795518,residential
434795519,residential
434795520,residential
434795521,residential
434795522,residential
434795523,residential
434795524,residential
434795525,healthcare
434796402,residential
434796403,residential
434796404,residential
434796405,retail_food
434796406,residential
434797071,residential
434797072,residential
434797073,other
434797074,residential
434797075,residential
434797076,residential
434797965,retail_food
